"","hostile_offline","hostile_offline1","hostile_offline2","hostile_offline3","hostile_online","hostile_online1","hostile_online2","hostile_online3","hostile_online4","hostile_online5","talk_offline","talk_offline1","talk_offline2","talk_offline3","talk_offline4","talk_offline5","talk_online","talk_online1","talk_online2","talk_online3","talk_online4","talk_online5","tone_online4","tone_online5","tone_online6","tone_online1","tone_online2","tone_online3","tone_online_neg","tone_online_pos","tone_offline4","tone_offline5","tone_offline6","tone_offline1","tone_offline2","tone_offline3","tone_offline_neg","tone_offline_pos","aggression","ders","sdrt","aggression1","aggression2","aggression3","aggression4","aggression5","aggression6","aggression7","aggression8","aggression9","aggression10","aggression11","aggression12","ders1","ders2","ders3","ders4","ders5","ders6","ders7","ders8","ders9","ders10","ders11","ders12","sdrt1","sdrt2","sdrt3","sdrt4","sdrt5","sdrt6","sdrt7","sdrt8","sdrt9","sdrt10","sdrt11","sdrt12","sdrt13","sdrt14","female","age","age_year","highered","income","pid","white"
"1098",0,1,1,1,0,1,1,1,1,1,0.1,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.0333333333333333,0,0,0.166666666666667,0,0,3,2,3,1,2,1,0.277777777777778,0.0555555555555555,1,2,2,1,1,2,0.111111111111111,0.0555555555555555,0.430555555555556,0.25,0.523809523809524,3,6,2,1,3,4,7,4,6,1,2,4,1,2,2,2,1,1,6,7,1,1,2,4,1,7,7,7,6,2,3,6,1,1,2,7,7,1,1,0,20,0,NA,0.5,1
"1099",0,1,1,1,0,1,1,1,1,1,0.233333333333333,0.333333333333333,0.166666666666667,0,0.5,0.166666666666667,0.133333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0.319444444444444,0.375,0.357142857142857,3,5,3,1,3,2,4,5,2,2,3,2,3,4,4,4,4,4,1,4,3,3,4,1,4,5,2,4,4,3,6,5,2,1,3,1,1,3,1,0.365853658536585,35,0,0.333333333333333,0.333333333333333,1
"1100",0,1,1,1,0,1,1,1,1,1,0.166666666666667,0.333333333333333,0,0,0.5,0,0.1,0.166666666666667,0,0,0.166666666666667,0.166666666666667,6,7,6,1,1,1,0.888888888888889,0,1,1,1,7,7,7,0,1,0.486111111111111,0.416666666666667,0.119047619047619,4,4,2,1,7,1,7,7,7,2,1,4,2,4,2,2,5,5,5,4,3,4,4,2,3,1,1,1,1,2,1,1,5,1,1,1,1,4,1,0.48780487804878,40,0,0.266666666666667,1,1
"1101",0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,1,1,1,1,0,6,7,7,1,1,1,0.944444444444445,0,0.513888888888889,0.486111111111111,0.0238095238095238,4,4,6,7,5,5,3,3,4,1,2,5,7,5,4,4,4,5,5,5,4,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,0.121951219512195,25,0,NA,0.5,0
"1102",0,1,1,1,0,1,1,1,1,1,0.433333333333333,0.833333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,4,5,4,2,2,2,0.555555555555555,0.166666666666667,4,3,3,4,2,2,0.388888888888889,0.277777777777778,0.361111111111111,0.208333333333333,0.202380952380952,2,4,3,1,1,1,4,5,6,3,5,3,2,2,2,2,2,2,3,3,2,2,2,3,4,1,1,2,1,1,3,5,5,1,1,2,1,3,1,0,20,0,0.666666666666667,0.333333333333333,1
"1103",0.0555555555555555,2,1,1,0.0333333333333333,1,1,2,1,1,0.3,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.233333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,5,4,6,3,4,3,0.666666666666667,0.388888888888889,4,2,3,4,5,5,0.333333333333333,0.611111111111111,0.388888888888889,0.402777777777778,0.0833333333333333,4,4,3,2,3,2,5,5,4,3,2,3,4,4,4,4,3,4,3,5,2,3,3,2,1,1,1,1,1,1,2,2,2,1,3,1,3,1,0,0.609756097560976,45,0,0.0666666666666667,0.666666666666667,1
"1104",0.611111111111111,5,5,4,0.566666666666667,5,5,5,4,3,0.4,0.166666666666667,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.5,0.166666666666667,5,6,5,5,5,4,0.722222222222222,0.611111111111111,5,6,6,4,5,5,0.777777777777778,0.611111111111111,0.611111111111111,0.597222222222222,0.535714285714286,4,3,4,6,5,4,6,5,5,5,4,5,5,5,4,6,6,4,3,3,4,6,4,5,3,5,4,5,4,4,3,3,5,6,4,4,6,3,0,0.24390243902439,30,1,0.666666666666667,0,1
"1105",0,1,1,1,0,1,1,1,1,1,0.333333333333333,0.5,0.333333333333333,0,0.5,0.333333333333333,0,0,0,0,0,0,7,7,7,2,2,2,1,0.166666666666667,6,4,5,5,3,4,0.666666666666667,0.5,0.680555555555555,0.736111111111111,0.44047619047619,7,6,7,5,4,4,4,5,4,6,5,4,3,6,7,6,7,7,2,6,7,6,4,4,6,1,6,5,6,4,2,2,2,2,3,1,7,4,1,0.121951219512195,25,0,0.466666666666667,0.5,1
"1106",0.666666666666667,1,7,7,0.4,1,1,1,7,7,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,4,4,4,4,4,4,0.5,0.5,4,4,4,4,4,4,0.5,0.5,0.375,0.458333333333333,0.785714285714286,1,4,1,7,1,7,4,4,4,4,1,1,7,7,4,7,1,4,4,1,4,4,1,1,7,4,7,7,4,4,7,7,4,4,7,4,7,7,0,0.365853658536585,35,1,0.266666666666667,0,1
"1107",0,1,1,1,0,1,1,1,1,1,0.3,0.5,0.166666666666667,0,0.5,0.333333333333333,0.1,0.166666666666667,0,0,0.166666666666667,0.166666666666667,6,6,5,2,2,2,0.777777777777778,0.166666666666667,3,2,4,2,2,3,0.333333333333333,0.222222222222222,0.625,0.5,0.226190476190476,1,4,1,5,5,5,5,5,5,7,7,7,5,5,7,7,5,2,4,5,2,4,1,1,1,2,1,4,1,3,1,2,3,1,5,1,7,1,1,0.365853658536585,35,0,0.2,0.166666666666667,1
"1108",0,1,1,1,0,1,1,1,1,1,0.133333333333333,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,7,7,7,1,1,2,1,0.0555555555555555,5,4,5,3,3,3,0.611111111111111,0.333333333333333,0.25,0.430555555555556,0.19047619047619,1,2,1,2,1,1,4,1,1,5,5,6,3,1,5,5,5,5,4,3,3,3,5,1,4,4,1,1,2,1,1,2,2,1,5,1,4,1,1,0.365853658536585,35,0,0,0,1
"1109",0,1,1,1,0,1,1,1,1,1,0.0333333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,7,7,7,1,1,2,1,0.0555555555555555,5,5,5,1,1,3,0.666666666666667,0.111111111111111,0.333333333333333,0.583333333333333,0.273809523809524,1,2,1,4,1,5,2,1,2,5,5,7,6,6,3,5,2,1,6,7,2,4,6,6,3,1,4,3,1,1,1,2,2,2,6,1,4,6,0,0.609756097560976,45,1,0.266666666666667,0.833333333333333,1
"1110",0.277777777777778,2,3,3,0.0333333333333333,1,1,1,2,1,0.333333333333333,0.5,0.5,0.166666666666667,0.5,0,0.266666666666667,0.5,0.166666666666667,0,0.5,0.166666666666667,6,5,5,4,2,4,0.722222222222222,0.388888888888889,2,2,1,6,4,4,0.111111111111111,0.611111111111111,0.472222222222222,0.597222222222222,0.273809523809524,5,4,5,2,1,1,3,3,4,7,5,6,2,5,7,7,2,6,2,3,7,5,5,4,1,1,1,5,1,4,1,1,6,4,7,1,3,1,1,0.731707317073171,50,0,0.0666666666666667,0.166666666666667,1
"1111",0,1,1,1,0,1,1,1,1,1,0.233333333333333,0.5,0,0.166666666666667,0.333333333333333,0.166666666666667,0.133333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,7,7,7,1,1,1,1,0,5,4,7,1,1,1,0.722222222222222,0,0.652777777777778,0.0694444444444445,0.285714285714286,1,4,1,7,5,7,7,7,5,7,1,7,1,1,3,1,1,1,1,1,1,1,1,4,1,1,4,5,1,1,5,4,1,1,1,5,3,5,1,0.48780487804878,40,0,0.333333333333333,0.666666666666667,1
"1112",0.444444444444444,4,2,5,0.333333333333333,2,1,5,2,5,0.5,0.5,0.666666666666667,0.5,0.5,0.333333333333333,0.5,0.333333333333333,0.666666666666667,0.5,0.5,0.5,1,2,1,6,5,5,0.0555555555555555,0.722222222222222,6,5,5,7,6,2,0.722222222222222,0.666666666666667,0.694444444444445,0.736111111111111,0.619047619047619,5,1,5,6,6,5,6,6,5,6,6,5,7,6,6,5,6,5,2,3,7,7,6,5,3,5,5,6,4,5,3,3,6,7,7,4,6,2,1,0.365853658536585,35,0,0,0.333333333333333,0
"1113",0.0555555555555555,1,2,1,0.0333333333333333,1,1,1,2,1,0.266666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.0666666666666667,0.166666666666667,0,0,0.166666666666667,0,1,1,1,5,5,3,0,0.555555555555555,3,2,2,6,4,4,0.222222222222222,0.611111111111111,0.305555555555556,0.138888888888889,0.5,2,3,1,3,2,1,5,5,2,4,5,1,4,4,2,1,1,2,1,3,1,1,1,1,4,2,3,5,4,4,7,5,2,1,5,7,1,6,1,0.853658536585366,55,0,0.266666666666667,0.333333333333333,0
"1114",0,1,1,1,0,1,1,1,1,1,0.1,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.266666666666667,0.5,0,0,0.5,0.333333333333333,4,1,4,1,2,2,0.333333333333333,0.111111111111111,3,2,2,3,5,2,0.222222222222222,0.388888888888889,0.486111111111111,0.5,0.511904761904762,3,1,4,3,6,5,5,2,5,5,4,4,4,4,5,3,2,4,5,5,4,4,4,4,3,6,6,4,3,6,1,3,3,5,6,3,4,4,1,0,20,0,0,0.5,0
"1115",0.0555555555555555,2,1,1,0,1,1,1,1,1,0.366666666666667,0.5,0.333333333333333,0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,0,0,0,7,6,7,1,1,1,0.944444444444445,0,6,2,2,4,6,3,0.388888888888889,0.555555555555555,0.236111111111111,0.527777777777778,0.392857142857143,2,1,1,1,1,3,4,1,3,3,6,3,5,5,7,7,2,3,3,4,2,5,3,4,4,4,2,3,4,3,4,2,6,4,5,1,2,3,1,0,20,0,0.4,0,1
"1116",0.0555555555555555,2,1,1,0.0333333333333333,1,1,2,1,1,0.266666666666667,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.133333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,5,6,5,2,2,2,0.722222222222222,0.166666666666667,4,5,5,3,3,3,0.611111111111111,0.333333333333333,0.347222222222222,0.0694444444444445,0,1,3,1,2,1,1,6,5,4,5,1,7,1,1,3,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.731707317073171,50,0,0.4,0.666666666666667,1
"1117",0,1,1,1,0.1,2,2,1,2,1,0.4,0.333333333333333,0.666666666666667,0.166666666666667,0.5,0.333333333333333,0.3,0.166666666666667,0.5,0.166666666666667,0.5,0.166666666666667,7,7,7,7,1,1,1,0.333333333333333,6,6,6,2,1,1,0.833333333333333,0.0555555555555555,0.458333333333333,0.513888888888889,0.273809523809524,5,2,4,2,5,7,2,3,4,4,3,4,4,4,5,5,5,2,3,6,3,5,4,3,2,2,7,5,1,1,1,2,1,1,5,2,1,6,0,0.731707317073171,50,1,0.666666666666667,1,0
"1118",0.166666666666667,2,2,2,0.166666666666667,2,2,2,2,2,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,4,4,4,4,4,4,0.5,0.5,5,5,5,7,7,7,0.666666666666667,1,0.347222222222222,0.0138888888888889,0.202380952380952,1,4,1,7,2,1,7,5,2,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,5,5,7,0,0.24390243902439,30,1,NA,0.5,0
"1119",0,1,1,1,0,1,1,1,1,1,0.133333333333333,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0.133333333333333,0.333333333333333,0,0,0.166666666666667,0.166666666666667,2,1,4,7,7,2,0.222222222222222,0.722222222222222,2,1,1,7,7,5,0.0555555555555555,0.888888888888889,0.388888888888889,0.347222222222222,0.44047619047619,3,4,4,2,3,6,2,4,5,3,2,2,3,3,4,4,2,2,6,4,2,2,2,3,7,6,1,2,2,3,7,3,6,2,1,2,5,4,1,0.609756097560976,45,1,0.333333333333333,0.166666666666667,0
"1120",0.111111111111111,2,1,2,0.3,2,4,4,3,1,0.0666666666666667,0,0,0,0,0.333333333333333,0,0,0,0,0,0,1,1,1,4,5,4,0,0.555555555555555,1,1,1,4,5,5,0,0.611111111111111,0.291666666666667,0.194444444444444,0.357142857142857,2,4,2,3,2,2,3,2,1,1,4,7,1,2,2,1,1,1,7,5,2,2,1,1,7,1,1,1,1,1,7,7,1,1,1,7,1,7,0,0.24390243902439,30,0,0.333333333333333,0,0
"1121",0,1,1,1,0,1,1,1,1,1,0.233333333333333,0.833333333333333,0,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,7,7,7,1,1,1,1,0,2,2,2,7,7,7,0.166666666666667,1,0.166666666666667,0.444444444444444,0.5,1,1,1,1,1,1,2,2,2,7,2,3,7,7,2,2,1,1,1,5,2,7,6,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0.48780487804878,40,0,0.0666666666666667,0.166666666666667,1
"1122",0.0555555555555555,1,2,1,0.166666666666667,3,3,1,2,1,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.533333333333333,0.5,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,7,7,7,7,1,1,1,0.333333333333333,6,4,5,2,2,2,0.666666666666667,0.166666666666667,0.5,0.236111111111111,0.583333333333333,1,2,1,7,2,7,7,5,4,4,1,7,1,1,5,5,1,1,5,3,2,1,2,2,4,1,7,5,3,4,7,3,6,5,6,1,4,7,0,0.365853658536585,35,0,0.333333333333333,0.833333333333333,0
"1123",0,1,1,1,0.0333333333333333,1,1,2,1,1,0.133333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,6,4,6,2,2,2,0.722222222222222,0.166666666666667,6,4,4,3,3,3,0.611111111111111,0.333333333333333,0.333333333333333,0.430555555555556,0.202380952380952,2,4,2,1,1,1,4,5,2,4,5,5,5,5,4,4,3,4,3,2,3,3,3,4,2,2,1,1,1,2,6,1,2,3,4,2,1,3,1,0.609756097560976,45,1,0.333333333333333,0.666666666666667,1
"1124",0.111111111111111,2,2,1,0,1,1,1,1,1,0.4,0.666666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0.0333333333333333,0.166666666666667,0,0,0,0,6,7,7,2,2,1,0.944444444444445,0.111111111111111,2,2,2,5,6,3,0.166666666666667,0.611111111111111,0.527777777777778,0.527777777777778,0,4,4,1,4,4,4,7,6,4,4,4,4,4,5,7,5,2,4,4,3,5,2,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.365853658536585,35,1,0.0666666666666667,0,1
"1125",0.5,4,5,3,0.6,5,3,5,6,4,0.433333333333333,0.833333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0.5,0.166666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.833333333333333,3,5,5,7,3,3,0.555555555555555,0.555555555555555,4,3,3,7,2,6,0.388888888888889,0.666666666666667,0.416666666666667,0.458333333333333,0.452380952380952,4,6,4,1,1,2,3,5,5,3,4,4,3,1,5,6,4,2,3,6,7,4,1,3,1,7,5,5,7,3,2,4,5,1,3,1,4,4,1,0.48780487804878,40,0,0.0666666666666667,1,0
"1126",0,1,1,1,0,1,1,1,1,1,0.233333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,6,5,6,2,2,4,0.777777777777778,0.277777777777778,1,1,1,6,7,6,0,0.888888888888889,0.111111111111111,0.166666666666667,0.0357142857142857,1,3,1,1,1,1,5,2,1,1,2,1,1,1,3,2,1,1,5,5,1,1,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0.731707317073171,50,0,0.266666666666667,0.5,1
"1127",0.0555555555555555,1,1,2,0,1,1,1,1,1,0.233333333333333,0.166666666666667,0,0.5,0.333333333333333,0.166666666666667,0,0,0,0,0,0,5,5,4,4,3,4,0.611111111111111,0.444444444444444,3,4,5,5,3,3,0.5,0.444444444444444,0.361111111111111,0.0972222222222222,0.178571428571429,1,1,1,1,4,7,7,1,2,7,1,5,1,1,5,2,1,1,3,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,5,1,1,5,1,0.48780487804878,40,0,0.0666666666666667,0,0
"1128",0.0555555555555555,1,2,1,0,1,1,1,1,1,0.133333333333333,0.166666666666667,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,7,7,7,2,2,2,1,0.166666666666667,5,5,6,1,1,1,0.722222222222222,0,0.583333333333333,0.847222222222222,0.654761904761905,5,4,5,6,1,4,3,3,5,6,7,5,5,5,7,7,6,5,6,6,6,7,6,7,5,6,5,5,7,3,5,4,2,3,6,6,7,5,1,0,20,0,0.666666666666667,0.833333333333333,1
"1129",0,1,1,1,0,1,1,1,1,1,0.566666666666667,0.833333333333333,0.666666666666667,0.166666666666667,0.666666666666667,0.5,0,0,0,0,0,0,6,6,6,2,2,2,0.833333333333333,0.166666666666667,5,4,4,4,4,4,0.555555555555555,0.5,0.722222222222222,0.666666666666667,0.0595238095238095,5,3,6,5,6,6,5,5,6,5,6,6,6,6,6,5,5,6,3,2,6,5,5,5,1,1,1,1,1,4,1,1,1,1,3,1,1,1,1,0.24390243902439,30,0,0.466666666666667,1,1
"1130",0.0555555555555555,1,2,1,0.0333333333333333,1,1,2,1,1,0.466666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0.5,0.166666666666667,0.466666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.333333333333333,4,3,4,3,4,3,0.444444444444444,0.388888888888889,4,3,4,4,3,3,0.444444444444444,0.388888888888889,0.0833333333333333,0.25,0.261904761904762,1,2,1,1,1,1,6,1,1,1,1,1,1,1,5,3,2,2,5,3,1,1,2,4,3,4,2,3,5,3,1,3,4,1,2,1,3,1,1,0.365853658536585,35,1,0.2,0,0
"1131",0.0555555555555555,2,1,1,0.0666666666666667,1,1,2,2,1,0.333333333333333,0.333333333333333,0,0.166666666666667,0.666666666666667,0.5,0.3,0.333333333333333,0,0.166666666666667,0.5,0.5,7,7,7,2,4,3,1,0.333333333333333,2,3,3,5,5,3,0.277777777777778,0.555555555555555,0.375,0.472222222222222,0.0595238095238095,2,3,2,1,1,1,6,4,3,7,5,4,4,3,7,7,2,2,4,4,4,4,4,1,1,1,2,2,1,1,1,1,1,1,4,1,1,1,0,0.48780487804878,40,0,0,0.333333333333333,1
"1132",0,1,1,1,0,1,1,1,1,1,0.233333333333333,0.333333333333333,0,0.166666666666667,0.333333333333333,0.333333333333333,0.133333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,6,5,6,1,1,2,0.777777777777778,0.0555555555555555,3,3,3,3,3,3,0.333333333333333,0.333333333333333,0.347222222222222,0.527777777777778,0.0833333333333333,2,4,5,2,3,2,6,3,1,3,1,5,7,6,7,6,3,5,2,3,4,2,3,2,1,1,1,1,1,1,1,1,2,1,5,1,3,1,1,0.853658536585366,55,0,0.133333333333333,0.5,1
"1133",0,1,1,1,0.133333333333333,1,1,3,3,1,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0,0.333333333333333,0.166666666666667,6,6,4,6,4,5,0.722222222222222,0.666666666666667,3,3,3,7,6,5,0.333333333333333,0.833333333333333,0.263888888888889,0.236111111111111,0.261904761904762,2,6,2,2,2,2,2,2,2,2,1,6,2,3,2,2,2,2,2,6,2,2,2,2,1,2,5,1,2,2,3,6,1,2,1,3,1,6,1,0.365853658536585,35,1,0.2,0.166666666666667,1
"1134",0,1,1,1,0,1,1,1,1,1,0.1,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.133333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,5,5,5,3,3,3,0.666666666666667,0.333333333333333,4,3,4,3,4,4,0.444444444444444,0.444444444444444,0.25,0.138888888888889,0.214285714285714,1,1,1,4,1,7,3,3,1,4,1,3,1,1,1,1,1,1,4,6,1,1,3,1,2,1,5,4,2,1,4,3,2,2,2,1,1,2,0,0.731707317073171,50,0,0.333333333333333,0.666666666666667,1
"1135",0.333333333333333,1,4,4,0.0333333333333333,1,1,1,2,1,0.533333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.533333333333333,0.5,0.333333333333333,0.5,0.666666666666667,0.666666666666667,5,5,5,5,5,5,0.666666666666667,0.666666666666667,5,6,5,3,3,3,0.722222222222222,0.333333333333333,0.666666666666667,0.472222222222222,0.333333333333333,2,3,2,7,2,7,6,6,6,6,6,7,5,6,7,6,2,3,2,2,4,2,5,2,3,1,7,4,2,1,5,4,1,1,2,1,4,6,0,0.24390243902439,30,0,0,0.166666666666667,1
"1136",0,1,1,1,0,1,1,1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,7,1,7,1,1,1,0.666666666666667,0,7,7,7,7,7,7,1,1,0.597222222222222,0.5,0.357142857142857,1,1,6,6,6,7,6,3,5,7,6,1,3,4,3,4,4,1,6,2,7,7,1,6,3,2,2,2,7,1,4,1,1,1,7,7,3,3,1,0.121951219512195,25,1,NA,0.5,1
"1137",0,1,1,1,0.2,1,1,1,7,1,0.5,0.833333333333333,0.166666666666667,0,1,0.5,0.466666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.833333333333333,7,7,7,1,1,1,1,0,7,7,7,1,1,1,1,0,0.527777777777778,0.125,0.452380952380952,1,1,6,4,7,7,7,7,1,4,4,1,1,4,7,1,1,1,1,1,1,1,1,1,1,7,7,4,1,7,7,1,3,1,7,4,1,1,1,0.121951219512195,25,0,0.333333333333333,0,1
"1138",0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,2,3,0.5,0.222222222222222,2,5,3,4,3,4,0.388888888888889,0.444444444444444,0.25,0.597222222222222,0.178571428571429,2,6,2,1,1,1,2,2,1,5,3,4,5,3,5,4,5,4,4,5,5,5,5,5,2,1,4,2,2,4,1,3,2,3,1,1,2,1,1,0.24390243902439,30,1,0,0.166666666666667,0
"1139",0,1,1,1,0.0333333333333333,1,1,1,2,1,0.2,0.333333333333333,0,0.166666666666667,0.166666666666667,0.333333333333333,0.2,0.5,0,0,0.166666666666667,0.333333333333333,7,6,7,2,2,2,0.944444444444445,0.166666666666667,5,5,4,7,4,6,0.611111111111111,0.777777777777778,0.638888888888889,0.291666666666667,0.0476190476190476,4,6,5,2,2,5,7,7,5,6,4,5,1,5,6,5,4,1,2,3,3,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,3,1,1,0.609756097560976,45,0,0.133333333333333,0,1
"1140",0.111111111111111,2,2,1,0.0333333333333333,1,1,2,1,1,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.366666666666667,0.5,0.333333333333333,0.166666666666667,0.5,0.333333333333333,7,7,7,1,3,1,1,0.111111111111111,5,4,4,4,3,2,0.555555555555555,0.333333333333333,0.444444444444444,0.444444444444444,0.273809523809524,3,5,2,5,6,2,5,5,4,3,2,2,5,4,3,5,2,2,6,5,2,2,4,4,3,1,5,2,3,1,2,5,1,1,1,5,1,6,0,0.48780487804878,40,1,0.266666666666667,0.833333333333333,1
"1141",0,1,1,1,0,1,1,1,1,1,0.1,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,5,5,5,5,5,5,0.666666666666667,0.666666666666667,5,1,5,5,5,5,0.444444444444444,0.666666666666667,0.347222222222222,0.138888888888889,0.452380952380952,1,3,5,1,1,1,5,5,3,5,1,6,1,1,7,5,1,1,1,1,1,1,1,1,5,3,3,3,3,3,6,5,3,2,3,5,3,5,0,0.731707317073171,50,1,NA,0.166666666666667,0
"1142",0.444444444444444,4,3,4,0.333333333333333,3,2,3,3,4,0.433333333333333,0.166666666666667,0.333333333333333,0.5,0.833333333333333,0.333333333333333,0.5,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.333333333333333,2,2,6,6,4,4,0.388888888888889,0.611111111111111,2,2,2,5,6,5,0.166666666666667,0.722222222222222,0.347222222222222,0.458333333333333,0.44047619047619,3,2,1,4,2,3,1,4,3,5,4,5,6,6,1,2,3,4,2,3,5,3,5,5,3,3,5,2,2,2,4,2,5,6,5,3,5,4,0,0.24390243902439,30,0,0.266666666666667,0.166666666666667,0
"1143",0.111111111111111,2,2,1,0.0666666666666667,1,1,2,2,1,0.266666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,3,3,5,3,2,2,0.444444444444444,0.222222222222222,2,2,2,4,3,4,0.166666666666667,0.444444444444444,0.458333333333333,0.583333333333333,0.214285714285714,4,3,2,6,6,2,3,3,6,5,3,2,4,3,5,5,5,5,5,6,5,4,5,2,2,2,2,2,2,3,2,2,2,3,3,2,2,3,0,0.365853658536585,35,1,0.2,0,1
"1144",0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0.333333333333333,0.333333333333333,3,3,3,3,3,3,0.333333333333333,0.333333333333333,0.5,0.5,0.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0.121951219512195,25,0,0.266666666666667,0.5,0
"1145",0,1,1,1,0,1,1,1,1,1,0.4,0.333333333333333,0.666666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,0,0,0,7,7,7,2,1,1,1,0.0555555555555555,2,2,2,5,6,3,0.166666666666667,0.611111111111111,0.291666666666667,0.138888888888889,0.178571428571429,2,2,2,2,2,5,6,4,2,4,1,1,1,1,1,1,1,1,4,7,1,1,1,2,2,1,1,1,2,1,3,2,1,1,3,1,6,4,0,0.731707317073171,50,0,0.533333333333333,1,1
"1146",0,1,1,1,0,1,1,1,1,1,0.3,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.3,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,5,3,3,5,6,5,0.444444444444444,0.722222222222222,4,2,2,4,5,5,0.277777777777778,0.611111111111111,0.583333333333333,0.305555555555556,0.452380952380952,4,4,4,4,4,6,6,6,4,4,2,6,2,4,4,4,4,2,2,2,4,2,2,2,4,4,6,4,2,2,4,4,4,2,6,4,2,4,0,0.731707317073171,50,1,0,0.333333333333333,1
