NO.,hostile_offline,hostile_online,aggression,online_offline
760,0.222222222,0.4,0.444444444,0.17777777800000003
761,0,0,0.166666667,0
762,0,0,0.277777778,0
763,0.055555556,0.033333333,0.555555556,-0.022222223
764,0,0,0.111111111,0
765,0.111111111,0,0.291666667,-0.111111111
766,0,0,0.569444444,0
767,0,0,0.083333333,0
768,0.055555556,0.066666667,0.611111111,0.011111111
769,0.166666667,0.433333333,0.5,0.266666666
770,0,0,0.583333333,0
771,0.222222222,0.033333333,0.375,-0.188888889
772,0,0,0.208333333,0
773,0.111111111,0.033333333,0.402777778,-0.07777777799999999
774,0,0,0.458333333,0
775,0,0,0.25,0
776,0,0,0.444444444,0
777,0,0.133333333,0.25,0.133333333
778,0.166666667,0.466666667,0.416666667,0.3
779,0,0,0.208333333,0
780,0,0,0.458333333,0
781,0,0,0.458333333,0
782,0,0,0.222222222,0
783,0,0,0.472222222,0
784,0,0,0.388888889,0
785,0.055555556,0,0.305555556,-0.055555556
786,0,0,0.347222222,0
787,0,0,0.347222222,0
788,0.055555556,0.1,0.263888889,0.04444444400000001
789,0,0.033333333,0.763888889,0.033333333
790,0,0.133333333,0.402777778,0.133333333
791,0,0,0.222222222,0
792,0,0,0.152777778,0
793,0,0,0.430555556,0
794,0,0,0.263888889,0
795,0,0,0.444444444,0
796,0,0,0.194444444,0
797,0,0,0.152777778,0
798,0,0,0.375,0
799,0,0,0.194444444,0
800,0.055555556,0.166666667,0.513888889,0.11111111099999998
801,0,0,0.180555556,0
802,0.166666667,0,0.180555556,-0.166666667
803,0.833333333,0.766666667,0.75,-0.06666666600000004
804,0.111111111,0,0.541666667,-0.111111111
805,0.055555556,0,0.458333333,-0.055555556
806,0,0,0.666666667,0
807,0,0,0.083333333,0
808,0.111111111,0,0.375,-0.111111111
809,0.055555556,0,0.208333333,-0.055555556
810,0,0,0.319444444,0
811,0,0,0.5,0
812,0,0,0.055555556,0
813,0,0,0.666666667,0
814,0,0,0.083333333,0
815,0,0,0.208333333,0
816,0,0,0.527777778,0
817,0,0,0.388888889,0
818,0,0,0.388888889,0
819,0.055555556,0,0.25,-0.055555556
820,0,0.033333333,0.444444444,0.033333333
821,0,0,0.138888889,0
822,0,0,0.180555556,0
823,0.055555556,0,0.680555556,-0.055555556
824,0,0,0.152777778,0
825,0,0,0.402777778,0
826,0.055555556,0.033333333,0.375,-0.022222223
827,0.111111111,0.066666667,0.611111111,-0.044444444
828,0.055555556,0.033333333,0.458333333,-0.022222223
829,0,0,0.152777778,0
830,0,0,0.444444444,0
831,0,0,0.222222222,0
832,0.388888889,0.166666667,0.152777778,-0.22222222200000002
833,0,0,0.166666667,0
834,0.055555556,0.066666667,0.138888889,0.011111111
835,0,0.033333333,0.319444444,0.033333333
836,0,0,0.180555556,0
837,0,0,0.472222222,0
838,0,0,0.597222222,0
839,0.111111111,0.133333333,0.583333333,0.022222222
840,0,0,0.597222222,0
841,0.055555556,0.1,0.430555556,0.04444444400000001
842,0,0,0.125,0
843,0,0,0.208333333,0
844,0,0,0.319444444,0
845,0,0,0.486111111,0
846,0.055555556,0.066666667,0.541666667,0.011111111
847,0.444444444,0.466666667,0.5,0.022222222999999985
848,0,0,0.263888889,0
849,0.166666667,0,0.305555556,-0.166666667
850,0,0.066666667,0.347222222,0.066666667
851,0,0,0.083333333,0
852,0,0,0.319444444,0
853,0.111111111,0.033333333,0.472222222,-0.07777777799999999
854,0,0.033333333,0.208333333,0.033333333
855,0.444444444,0.366666667,0.916666667,-0.07777777699999999
856,0,0,0.388888889,0
857,0.111111111,0.033333333,0.333333333,-0.07777777799999999
858,0,0,0.166666667,0
859,0,0,0.041666667,0
860,0,0,0.319444444,0
861,0.277777778,0,0.611111111,-0.277777778
862,0.333333333,0.333333333,0.361111111,0
863,0.166666667,0.266666667,0.527777778,0.10000000000000003
864,0,0.333333333,0.388888889,0.333333333
865,0,0,0.277777778,0
866,0.166666667,0.1,0.736111111,-0.06666666699999999
867,0,0,0.5,0
868,0,0,0.5,0
869,0.833333333,0.8,0.930555556,-0.033333332999999965
870,0,0.033333333,0.333333333,0.033333333
871,0,0,0.180555556,0
872,0,0,0.458333333,0
873,0,0,0.444444444,0
874,0.111111111,0,0.152777778,-0.111111111
875,0.111111111,0.066666667,0.430555556,-0.044444444
876,0,0,0.180555556,0
877,0,0,0.347222222,0
878,0,0,0.180555556,0
879,0,0,0.319444444,0
880,0.111111111,0.066666667,0.277777778,-0.044444444
881,0,0,0.083333333,0
882,0.055555556,0.066666667,0.319444444,0.011111111
883,0,0,0.486111111,0
884,0.055555556,0.033333333,0.388888889,-0.022222223
885,0,0,0.291666667,0
886,0,0,0.333333333,0
887,0,0,0.222222222,0
888,0.111111111,0.033333333,0.527777778,-0.07777777799999999
889,0,0,0.263888889,0
890,0,0,0.333333333,0
891,0,0.066666667,0.236111111,0.066666667
892,0,0,0.708333333,0
893,0.055555556,0.033333333,0.166666667,-0.022222223
894,1,1,0.916666667,0
895,0,0,0.152777778,0
896,0.055555556,0.033333333,0.541666667,-0.022222223
897,0,0.233333333,0.277777778,0.233333333
898,0.111111111,0,0.194444444,-0.111111111
899,0,0,0.333333333,0
900,0.333333333,0.333333333,0.361111111,0
901,0,0,0.083333333,0
902,0,0,0.125,0
903,0.055555556,0.033333333,0.555555556,-0.022222223
904,0.111111111,0.366666667,0.402777778,0.255555556
905,0,0.066666667,0.291666667,0.066666667
906,0.055555556,0,0.291666667,-0.055555556
907,0.055555556,0.2,0.138888889,0.144444444
908,0,0.033333333,0.222222222,0.033333333
909,0.055555556,0.033333333,0.583333333,-0.022222223
910,0,0,0.555555556,0
911,0.666666667,0.566666667,0.694444444,-0.09999999999999998
912,0,0.066666667,0.5,0.066666667
913,0.055555556,0.066666667,0.152777778,0.011111111
914,0,0,0.5,0
915,0,0,0.388888889,0
916,0,0,0.263888889,0
917,0,0,0.208333333,0
918,0,0,0.25,0
919,0.833333333,0.866666667,0.819444444,0.03333333399999994
920,0,0,0.319444444,0
921,0,0,0.416666667,0
922,0,0,0.569444444,0
923,0,0.033333333,0.527777778,0.033333333
924,0,0.033333333,0.805555556,0.033333333
925,0,0,0.152777778,0
926,0.111111111,0.166666667,0.416666667,0.05555555599999999
927,0,0,0.236111111,0
928,0,0,0.569444444,0
929,0,0.033333333,0.305555556,0.033333333
930,0,0,0.847222222,0
931,0,0,0.319444444,0
932,0,0,0.555555556,0
933,0,0,0.333333333,0
934,0.111111111,0.066666667,0.319444444,-0.044444444
935,0,0,0.486111111,0
936,0.111111111,0,0.305555556,-0.111111111
937,0,0,0.527777778,0
938,0,0,0.416666667,0
939,0.055555556,0.033333333,0.111111111,-0.022222223
940,0.055555556,0,0.263888889,-0.055555556
941,0.555555556,0.666666667,0.402777778,0.11111111100000004
942,0,0.033333333,0.625,0.033333333
943,0.166666667,0.166666667,0.222222222,0
944,0,0,0.361111111,0
945,0.111111111,0,0.319444444,-0.111111111
946,0.166666667,0.1,0.416666667,-0.06666666699999999
947,0,0,0.361111111,0
948,0,0.033333333,0.444444444,0.033333333
949,0,0.033333333,0.791666667,0.033333333
950,0,0,0.319444444,0
951,0.388888889,0.433333333,0.5,0.04444444399999997
952,0.055555556,0.033333333,0.333333333,-0.022222223
953,0,0,0.513888889,0
954,0.888888889,0.733333333,0.763888889,-0.15555555599999993
955,0,0,0.236111111,0
956,0,0.266666667,0.25,0.266666667
957,0,0,0.722222222,0
958,0,0,0.652777778,0
959,0.611111111,0.433333333,0.486111111,-0.17777777800000005
960,0.055555556,0.066666667,0.277777778,0.011111111
961,0.611111111,0.6,0.541666667,-0.011111111000000062
962,0.333333333,0.233333333,0.277777778,-0.1
963,0,0.033333333,0.333333333,0.033333333
964,0,0,0.319444444,0
965,0,0,0.236111111,0
966,0,0,0.486111111,0
967,0.166666667,0.166666667,0.361111111,0
968,0,0,0.305555556,0
969,0,0,0.180555556,0
970,0.333333333,0.333333333,0.5,0
971,0.5,0.3,0.375,-0.2
972,0,0,0.375,0
973,0.055555556,0,0.458333333,-0.055555556
974,0.444444444,0.366666667,0.597222222,-0.07777777699999999
975,0,0.066666667,0.347222222,0.066666667
976,0.055555556,0.033333333,0.305555556,-0.022222223
977,0,0,0.611111111,0
978,0.055555556,0.033333333,0.555555556,-0.022222223
979,0,0,0.555555556,0
980,0.555555556,0.5,0.652777778,-0.05555555599999995
981,0,0,0.430555556,0
982,0,0.066666667,0.125,0.066666667
983,0,0,0.083333333,0
984,0,0,0.236111111,0
985,0,0,0.472222222,0
986,0,0.166666667,0.347222222,0.166666667
987,0,0,0.194444444,0
988,0,0,0.638888889,0
989,0,0,0.472222222,0
990,0,0.033333333,0.375,0.033333333
991,0,0,0.055555556,0
992,0.111111111,0.033333333,0.347222222,-0.07777777799999999
993,0.055555556,0.033333333,0.291666667,-0.022222223
994,0,0.066666667,0.319444444,0.066666667
995,0,0,0.527777778,0
996,0,0,0.402777778,0
997,0,0,0.263888889,0
998,0,0,0.333333333,0
999,0,0,0.277777778,0
1000,0,0,0.166666667,0
1001,0,0,0.430555556,0
1002,0.111111111,0.033333333,0.486111111,-0.07777777799999999
1003,0,0,0.194444444,0
1004,0,0,0.375,0
1005,0,0,0.5,0
1006,0.055555556,0,0.083333333,-0.055555556
1007,0,0,0.055555556,0
1008,0,0,0.277777778,0
1009,0,0,0.180555556,0
1010,0.111111111,0.133333333,0.527777778,0.022222222
1011,0,0,0.402777778,0
1012,0.055555556,0,0.333333333,-0.055555556
1013,0.166666667,0.166666667,0.5,0
1014,0,0,0.430555556,0
1015,0,0.033333333,0.319444444,0.033333333
1016,0.444444444,0.4,0.611111111,-0.04444444399999997
1017,0,0,0.333333333,0
1018,0,0,0.416666667,0
1019,0,0,0.097222222,0
1020,0,0,0.166666667,0
1021,0.222222222,0.133333333,0.805555556,-0.088888889
1022,0.555555556,0.6,0.5,0.04444444400000003
1023,0.166666667,0,0.638888889,-0.166666667
1024,0,0,0.388888889,0
1025,0,0,0.541666667,0
1026,0,0,0.388888889,0
1027,0,0,0.25,0
1028,0,0,0.305555556,0
1029,0.722222222,0.4,0.597222222,-0.32222222199999995
1030,0,0,0.291666667,0
1031,0,0,0.5,0
1032,0,0,0.388888889,0
1033,0,0.033333333,0.236111111,0.033333333
1034,0.333333333,0.333333333,0.069444444,0
1035,0,0,0.208333333,0
1036,0,0,0.5,0
1037,0.277777778,0.533333333,0.472222222,0.255555555
1038,0,0,0.444444444,0
1039,0,0,0.166666667,0
1040,0,0,0.652777778,0
1041,0,0,0.083333333,0
1042,0,0,0.097222222,0
1043,0,0,0.361111111,0
1044,0,0,0.527777778,0
1045,0,0,0.138888889,0
1046,0.055555556,0,0.208333333,-0.055555556
1047,0,0,0.5,0
1048,0,0,0.277777778,0
1049,0.166666667,0,0.5,-0.166666667
1050,0.055555556,0.066666667,0.333333333,0.011111111
1051,0,0,0.083333333,0
1052,0,0,0.402777778,0
1053,0,0,0.638888889,0
1054,0,0,0.402777778,0
1055,0.722222222,0.8,0.763888889,0.07777777800000008
1056,0,0,0.208333333,0
1057,0,0,0.375,0
1058,0,0.1,0.638888889,0.1
1059,0,0,0.75,0
1060,0,0,0.527777778,0
1061,0,0,0.125,0
1062,0.555555556,0.633333333,0.611111111,0.0777777770000001
1063,0,0.033333333,0.722222222,0.033333333
1064,0.444444444,0.466666667,0.722222222,0.022222222999999985
1065,0,0,0.083333333,0
1066,0.055555556,0,0.166666667,-0.055555556
1067,0,0.033333333,0.444444444,0.033333333
1068,0.055555556,0.033333333,0.402777778,-0.022222223
1069,0,0,0.361111111,0
1070,0,0,0.444444444,0
1071,0.111111111,0.033333333,0.347222222,-0.07777777799999999
1072,0.444444444,0.633333333,0.916666667,0.18888888900000006
1073,0,0,0.541666667,0
1074,0,0,0.388888889,0
1075,0,0,0.152777778,0
1076,0.388888889,0.433333333,0.472222222,0.04444444399999997
1077,0,0,0.166666667,0
1078,0,0,0.263888889,0
1079,0,0,0.5,0
1080,0,0.133333333,0.25,0.133333333
1081,0,0,0.083333333,0
1082,0.055555556,0,0.430555556,-0.055555556
1083,0,0,0.305555556,0
1084,0,0,0.166666667,0
1085,0,0,0.638888889,0
1086,0,0,0.25,0
1087,0,0,0.444444444,0
1088,0.055555556,0.033333333,0.305555556,-0.022222223
1089,0.277777778,0.533333333,0.611111111,0.255555555
1090,0,0,0.069444444,0
1091,0.055555556,0,0.222222222,-0.055555556
